borough,neighborhood,period,home_price_index
Queens,HOWARD BEACH,2018-12-31,157.61
Queens,HOWARD BEACH,2019-01-31,147.26
Queens,HOWARD BEACH,2019-02-28,139.48
Queens,HOWARD BEACH,2019-03-31,160.21
Queens,HOWARD BEACH,2019-04-30,144.86
Queens,HOWARD BEACH,2019-05-31,185.32
Queens,HOWARD BEACH,2019-06-30,185.23
Queens,HOWARD BEACH,2019-07-31,199.42
Queens,HOWARD BEACH,2019-08-31,158.92
Queens,HOWARD BEACH,2019-09-30,178.9
Queens,HOWARD BEACH,2019-10-31,175.66
Queens,HOWARD BEACH,2019-11-30,212.23
Queens,HOWARD BEACH,2019-12-31,149.4
Queens,HOWARD BEACH,2020-01-31,181.72
Queens,HOWARD BEACH,2020-02-29,183.9
Queens,HOWARD BEACH,2020-03-31,181.32
Queens,HOWARD BEACH,2020-04-30,186.03
Queens,HOWARD BEACH,2020-05-31,145.87
Queens,HOWARD BEACH,2020-06-30,206.23
Queens,HOWARD BEACH,2020-07-31,177.3
Queens,HOWARD BEACH,2020-08-31,195.72
Queens,HOWARD BEACH,2020-09-30,207.35
Queens,HOWARD BEACH,2020-10-31,220.52
Queens,HOWARD BEACH,2020-11-30,172.54
Queens,HOWARD BEACH,2020-12-31,189.5
Queens,HOWARD BEACH,2021-01-31,196.65
Queens,HOWARD BEACH,2021-02-28,157.87
Queens,HOWARD BEACH,2021-03-31,189.75
Queens,HOWARD BEACH,2021-04-30,188.17
Queens,HOWARD BEACH,2021-05-31,199.35
Queens,HOWARD BEACH,2021-06-30,270.18
Queens,HOWARD BEACH,2021-07-31,175.84
Queens,HOWARD BEACH,2021-08-31,182.97
Queens,HOWARD BEACH,2021-09-30,187.19
Queens,HOWARD BEACH,2021-10-31,203.78
Queens,HOWARD BEACH,2021-11-30,167.82
Queens,HOWARD BEACH,2021-12-31,173.03
Queens,HOWARD BEACH,2022-01-31,176.73
Queens,HOWARD BEACH,2022-02-28,149.57
Queens,HOWARD BEACH,2022-03-31,201.84
Queens,HOWARD BEACH,2022-04-30,193.27
Queens,HOWARD BEACH,2022-05-31,190.32
Queens,HOWARD BEACH,2022-06-30,232.13
Queens,HOWARD BEACH,2022-07-31,202.64
Queens,HOWARD BEACH,2022-08-31,189.64
Queens,HOWARD BEACH,2022-09-30,197.47
Queens,HOWARD BEACH,2022-10-31,203.85
Queens,HOWARD BEACH,2022-11-30,204.15
Queens,HOWARD BEACH,2022-12-31,258.89
Queens,HOWARD BEACH,2023-01-31,149.49
Queens,HOWARD BEACH,2023-02-28,168.51
Queens,HOWARD BEACH,2023-03-31,269.72
Queens,HOWARD BEACH,2023-04-30,154.26
Queens,HOWARD BEACH,2023-05-31,166.92
Queens,HOWARD BEACH,2023-06-30,207.17
Queens,HOWARD BEACH,2023-07-31,198.5
Queens,HOWARD BEACH,2023-08-31,196.44
Queens,HOWARD BEACH,2023-09-30,159.57
Queens,HOWARD BEACH,2023-10-31,182.67
Queens,MIDDLE VILLAGE,2003-01-31,100.0
Queens,MIDDLE VILLAGE,2003-02-28,95.12
Queens,MIDDLE VILLAGE,2003-03-31,122.81
Queens,MIDDLE VILLAGE,2003-04-30,102.74
Queens,MIDDLE VILLAGE,2003-05-31,137.69
Queens,MIDDLE VILLAGE,2003-06-30,94.94
Queens,MIDDLE VILLAGE,2003-07-31,104.09
Queens,MIDDLE VILLAGE,2003-08-31,100.07
Queens,MIDDLE VILLAGE,2003-09-30,108.22
Queens,MIDDLE VILLAGE,2003-10-31,119.31
Queens,MIDDLE VILLAGE,2003-11-30,120.41
Queens,MIDDLE VILLAGE,2003-12-31,119.24
Queens,MIDDLE VILLAGE,2004-01-31,96.57
Queens,MIDDLE VILLAGE,2004-02-29,114.59
Queens,MIDDLE VILLAGE,2004-03-31,110.77
Queens,MIDDLE VILLAGE,2004-04-30,116.39
Queens,MIDDLE VILLAGE,2004-05-31,122.27
Queens,MIDDLE VILLAGE,2004-06-30,111.9
Queens,MIDDLE VILLAGE,2004-07-31,130.31
Queens,MIDDLE VILLAGE,2004-08-31,119.54
Queens,MIDDLE VILLAGE,2004-09-30,120.4
Queens,MIDDLE VILLAGE,2004-10-31,111.92
Queens,MIDDLE VILLAGE,2004-11-30,151.16
Queens,MIDDLE VILLAGE,2004-12-31,113.57
Queens,MIDDLE VILLAGE,2005-01-31,130.59
Queens,MIDDLE VILLAGE,2005-02-28,138.24
Queens,MIDDLE VILLAGE,2005-03-31,126.84
Queens,MIDDLE VILLAGE,2005-04-30,134.42
Queens,MIDDLE VILLAGE,2005-05-31,123.64
Queens,MIDDLE VILLAGE,2005-06-30,144.35
Queens,MIDDLE VILLAGE,2005-07-31,147.82
Queens,MIDDLE VILLAGE,2005-08-31,133.34
Queens,MIDDLE VILLAGE,2005-09-30,149.42
Queens,MIDDLE VILLAGE,2005-10-31,152.32
Queens,MIDDLE VILLAGE,2005-11-30,144.13
Queens,MIDDLE VILLAGE,2005-12-31,154.08
Queens,MIDDLE VILLAGE,2006-01-31,140.64
Queens,MIDDLE VILLAGE,2006-02-28,159.66
Queens,MIDDLE VILLAGE,2006-03-31,146.01
Queens,MIDDLE VILLAGE,2006-04-30,164.15
Queens,MIDDLE VILLAGE,2006-05-31,137.64
Queens,MIDDLE VILLAGE,2006-06-30,145.69
Queens,MIDDLE VILLAGE,2006-07-31,142.86
Queens,MIDDLE VILLAGE,2006-08-31,170.13
Queens,MIDDLE VILLAGE,2006-09-30,156.13
Queens,MIDDLE VILLAGE,2006-10-31,169.78
Queens,MIDDLE VILLAGE,2006-11-30,150.6
Queens,MIDDLE VILLAGE,2006-12-31,145.8
Queens,MIDDLE VILLAGE,2007-01-31,156.09
Queens,MIDDLE VILLAGE,2007-02-28,140.66
Queens,MIDDLE VILLAGE,2007-03-31,155.74
Queens,MIDDLE VILLAGE,2007-04-30,175.12
Queens,MIDDLE VILLAGE,2007-05-31,172.98
Queens,MIDDLE VILLAGE,2007-06-30,135.59
Queens,MIDDLE VILLAGE,2007-07-31,156.79
Queens,MIDDLE VILLAGE,2007-08-31,157.26
Queens,MIDDLE VILLAGE,2007-09-30,134.69
Queens,MIDDLE VILLAGE,2007-10-31,173.37
Queens,MIDDLE VILLAGE,2007-11-30,173.52
Queens,MIDDLE VILLAGE,2007-12-31,158.59
Queens,MIDDLE VILLAGE,2008-01-31,153.44
Queens,MIDDLE VILLAGE,2008-02-29,150.97
Queens,MIDDLE VILLAGE,2008-03-31,146.34
Queens,MIDDLE VILLAGE,2008-04-30,137.18
Queens,MIDDLE VILLAGE,2008-05-31,168.96
Queens,MIDDLE VILLAGE,2008-06-30,145.2
Queens,MIDDLE VILLAGE,2008-07-31,145.29
Queens,MIDDLE VILLAGE,2008-08-31,149.22
Queens,MIDDLE VILLAGE,2008-09-30,140.07
Queens,MIDDLE VILLAGE,2008-10-31,147.89
Queens,MIDDLE VILLAGE,2008-11-30,169.31
Queens,MIDDLE VILLAGE,2008-12-31,178.86
Queens,MIDDLE VILLAGE,2009-01-31,176.55
Queens,MIDDLE VILLAGE,2009-02-28,158.0
Queens,MIDDLE VILLAGE,2009-03-31,120.44
Queens,MIDDLE VILLAGE,2009-04-30,119.15
Queens,MIDDLE VILLAGE,2009-05-31,143.61
Queens,MIDDLE VILLAGE,2009-06-30,142.11
Queens,MIDDLE VILLAGE,2009-07-31,146.06
Queens,MIDDLE VILLAGE,2009-08-31,130.92
Queens,MIDDLE VILLAGE,2009-09-30,150.65
Queens,MIDDLE VILLAGE,2009-10-31,184.22
Queens,MIDDLE VILLAGE,2009-11-30,152.36
Queens,MIDDLE VILLAGE,2009-12-31,140.58
Queens,MIDDLE VILLAGE,2010-01-31,132.15
Queens,MIDDLE VILLAGE,2010-02-28,137.06
Queens,MIDDLE VILLAGE,2010-03-31,131.36
Queens,MIDDLE VILLAGE,2010-04-30,155.6
Queens,MIDDLE VILLAGE,2010-05-31,152.97
Queens,MIDDLE VILLAGE,2010-06-30,153.51
Queens,MIDDLE VILLAGE,2010-07-31,161.19
Queens,MIDDLE VILLAGE,2010-08-31,141.3
Queens,MIDDLE VILLAGE,2010-09-30,140.29
Queens,MIDDLE VILLAGE,2010-10-31,158.15
Queens,MIDDLE VILLAGE,2010-11-30,129.02
Queens,MIDDLE VILLAGE,2010-12-31,147.73
Queens,MIDDLE VILLAGE,2011-01-31,131.89
Queens,MIDDLE VILLAGE,2011-02-28,119.82
Queens,MIDDLE VILLAGE,2011-03-31,145.23
Queens,MIDDLE VILLAGE,2011-04-30,111.02
Queens,MIDDLE VILLAGE,2011-05-31,164.07
Queens,MIDDLE VILLAGE,2011-06-30,120.8
Queens,MIDDLE VILLAGE,2011-07-31,138.55
Queens,MIDDLE VILLAGE,2011-08-31,155.72
Queens,MIDDLE VILLAGE,2011-09-30,142.06
Queens,MIDDLE VILLAGE,2011-10-31,139.6
Queens,MIDDLE VILLAGE,2011-11-30,122.82
Queens,MIDDLE VILLAGE,2011-12-31,125.88
Queens,MIDDLE VILLAGE,2012-01-31,123.81
Queens,MIDDLE VILLAGE,2012-02-29,169.6
Queens,MIDDLE VILLAGE,2012-03-31,139.54
Queens,MIDDLE VILLAGE,2012-04-30,150.01
Queens,MIDDLE VILLAGE,2012-05-31,124.07
Queens,MIDDLE VILLAGE,2012-06-30,138.17
Queens,MIDDLE VILLAGE,2012-07-31,136.59
Queens,MIDDLE VILLAGE,2012-08-31,144.0
Queens,MIDDLE VILLAGE,2012-09-30,147.77
Queens,MIDDLE VILLAGE,2012-10-31,149.95
Queens,MIDDLE VILLAGE,2012-11-30,139.87
Queens,MIDDLE VILLAGE,2012-12-31,125.5
Queens,MIDDLE VILLAGE,2013-01-31,159.93
Queens,MIDDLE VILLAGE,2013-02-28,165.7
Queens,MIDDLE VILLAGE,2013-03-31,158.06
Queens,MIDDLE VILLAGE,2013-04-30,148.75
Queens,MIDDLE VILLAGE,2013-05-31,160.3
Queens,MIDDLE VILLAGE,2013-06-30,145.5
Queens,MIDDLE VILLAGE,2013-07-31,140.59
Queens,MIDDLE VILLAGE,2013-08-31,156.57
Queens,MIDDLE VILLAGE,2013-09-30,170.97
Queens,MIDDLE VILLAGE,2013-10-31,174.96
Queens,MIDDLE VILLAGE,2013-11-30,170.93
Queens,MIDDLE VILLAGE,2013-12-31,142.41
Queens,MIDDLE VILLAGE,2014-01-31,168.08
Queens,MIDDLE VILLAGE,2014-02-28,149.9
Queens,MIDDLE VILLAGE,2014-03-31,149.36
Queens,MIDDLE VILLAGE,2014-04-30,161.77
Queens,MIDDLE VILLAGE,2014-05-31,150.4
Queens,MIDDLE VILLAGE,2014-06-30,162.41
Queens,MIDDLE VILLAGE,2014-07-31,170.72
Queens,MIDDLE VILLAGE,2014-08-31,162.62
Queens,MIDDLE VILLAGE,2014-09-30,167.4
Queens,MIDDLE VILLAGE,2014-10-31,187.36
Queens,MIDDLE VILLAGE,2014-11-30,162.31
Queens,MIDDLE VILLAGE,2014-12-31,171.19
Queens,MIDDLE VILLAGE,2015-01-31,188.42
Queens,MIDDLE VILLAGE,2015-02-28,193.21
Queens,MIDDLE VILLAGE,2015-03-31,174.87
Queens,MIDDLE VILLAGE,2015-04-30,173.87
Queens,MIDDLE VILLAGE,2015-05-31,190.56
Queens,MIDDLE VILLAGE,2015-06-30,183.51
Queens,MIDDLE VILLAGE,2015-07-31,202.5
Queens,MIDDLE VILLAGE,2015-08-31,231.95
Queens,MIDDLE VILLAGE,2015-09-30,190.63
Queens,MIDDLE VILLAGE,2015-10-31,177.8
Queens,MIDDLE VILLAGE,2015-11-30,183.96
Queens,MIDDLE VILLAGE,2015-12-31,185.48
Queens,MIDDLE VILLAGE,2016-01-31,203.74
Queens,MIDDLE VILLAGE,2016-02-29,187.27
Queens,MIDDLE VILLAGE,2016-03-31,168.63
Queens,MIDDLE VILLAGE,2016-04-30,180.66
Queens,MIDDLE VILLAGE,2016-05-31,214.17
Queens,MIDDLE VILLAGE,2016-06-30,189.9
Queens,MIDDLE VILLAGE,2016-07-31,181.58
Queens,MIDDLE VILLAGE,2016-08-31,193.33
Queens,MIDDLE VILLAGE,2016-09-30,232.03
Queens,MIDDLE VILLAGE,2016-10-31,230.91
Queens,MIDDLE VILLAGE,2016-11-30,183.88
Queens,MIDDLE VILLAGE,2016-12-31,216.63
Queens,MIDDLE VILLAGE,2017-01-31,209.92
Queens,MIDDLE VILLAGE,2017-02-28,228.0
Queens,MIDDLE VILLAGE,2017-03-31,198.97
Queens,MIDDLE VILLAGE,2017-04-30,221.72
Queens,MIDDLE VILLAGE,2017-05-31,214.78
Queens,MIDDLE VILLAGE,2017-06-30,194.52
Queens,MIDDLE VILLAGE,2017-07-31,252.05
Queens,MIDDLE VILLAGE,2017-08-31,231.04
Queens,MIDDLE VILLAGE,2017-09-30,209.24
Queens,MIDDLE VILLAGE,2017-10-31,227.21
Queens,MIDDLE VILLAGE,2017-11-30,230.0
Queens,MIDDLE VILLAGE,2017-12-31,221.01
Queens,MIDDLE VILLAGE,2018-01-31,209.32
Queens,MIDDLE VILLAGE,2018-02-28,197.96
Queens,MIDDLE VILLAGE,2018-03-31,194.01
Queens,MIDDLE VILLAGE,2018-04-30,275.82
Queens,MIDDLE VILLAGE,2018-05-31,226.73
Queens,MIDDLE VILLAGE,2018-06-30,201.38
Queens,MIDDLE VILLAGE,2018-07-31,277.78
Queens,MIDDLE VILLAGE,2018-08-31,183.56
Queens,MIDDLE VILLAGE,2018-09-30,221.5
Queens,MIDDLE VILLAGE,2018-10-31,214.36
Queens,MIDDLE VILLAGE,2018-11-30,234.8
Queens,MIDDLE VILLAGE,2018-12-31,280.54
Queens,MIDDLE VILLAGE,2019-01-31,207.84
Queens,MIDDLE VILLAGE,2019-02-28,174.52
Queens,MIDDLE VILLAGE,2019-03-31,136.81
Queens,MIDDLE VILLAGE,2019-04-30,299.36
Queens,MIDDLE VILLAGE,2019-05-31,221.42
Queens,MIDDLE VILLAGE,2019-06-30,231.29
Queens,MIDDLE VILLAGE,2019-07-31,228.4
Queens,MIDDLE VILLAGE,2019-08-31,197.25
Queens,MIDDLE VILLAGE,2019-09-30,233.07
Queens,MIDDLE VILLAGE,2019-10-31,216.04
Queens,MIDDLE VILLAGE,2019-11-30,213.39
Queens,MIDDLE VILLAGE,2019-12-31,274.36
Queens,MIDDLE VILLAGE,2020-01-31,187.6
Queens,MIDDLE VILLAGE,2020-02-29,164.78
Queens,MIDDLE VILLAGE,2020-03-31,237.85
Queens,MIDDLE VILLAGE,2020-04-30,232.86
Queens,MIDDLE VILLAGE,2020-05-31,215.13
Queens,MIDDLE VILLAGE,2020-06-30,237.46
Queens,MIDDLE VILLAGE,2020-07-31,199.29
Queens,MIDDLE VILLAGE,2020-08-31,147.12
Queens,MIDDLE VILLAGE,2020-09-30,231.88
Queens,MIDDLE VILLAGE,2020-10-31,220.43
Queens,MIDDLE VILLAGE,2020-11-30,239.62
Queens,MIDDLE VILLAGE,2020-12-31,222.87
Queens,MIDDLE VILLAGE,2021-01-31,249.97
Queens,MIDDLE VILLAGE,2021-02-28,250.22
Queens,MIDDLE VILLAGE,2021-03-31,233.47
Queens,MIDDLE VILLAGE,2021-04-30,231.64
Queens,MIDDLE VILLAGE,2021-05-31,222.23
Queens,MIDDLE VILLAGE,2021-06-30,254.36
Queens,MIDDLE VILLAGE,2021-07-31,243.46
Queens,MIDDLE VILLAGE,2021-08-31,248.09
Queens,MIDDLE VILLAGE,2021-09-30,230.02
Queens,MIDDLE VILLAGE,2021-10-31,250.66
Queens,MIDDLE VILLAGE,2021-11-30,243.25
Queens,MIDDLE VILLAGE,2021-12-31,185.97
Queens,MIDDLE VILLAGE,2022-01-31,208.12
Queens,MIDDLE VILLAGE,2022-02-28,260.02
Queens,MIDDLE VILLAGE,2022-03-31,232.3
Queens,MIDDLE VILLAGE,2022-04-30,216.87
Queens,MIDDLE VILLAGE,2022-05-31,269.17
Queens,MIDDLE VILLAGE,2022-06-30,270.33
Queens,MIDDLE VILLAGE,2022-07-31,263.29
Queens,MIDDLE VILLAGE,2022-08-31,239.67
Queens,MIDDLE VILLAGE,2022-09-30,234.52
Queens,MIDDLE VILLAGE,2022-10-31,245.38
Queens,MIDDLE VILLAGE,2022-11-30,245.9
Queens,MIDDLE VILLAGE,2022-12-31,266.66
Queens,MIDDLE VILLAGE,2023-01-31,260.27
Queens,MIDDLE VILLAGE,2023-02-28,250.22
Queens,MIDDLE VILLAGE,2023-03-31,256.99
Queens,MIDDLE VILLAGE,2023-04-30,270.61
Queens,MIDDLE VILLAGE,2023-05-31,302.68
Queens,MIDDLE VILLAGE,2023-06-30,271.28
Queens,MIDDLE VILLAGE,2023-07-31,279.48
Queens,MIDDLE VILLAGE,2023-08-31,239.99
Queens,MIDDLE VILLAGE,2023-09-30,277.88
Queens,MIDDLE VILLAGE,2023-10-31,239.87
Queens,ELMHURST,2003-01-31,100.0
Queens,ELMHURST,2003-02-28,81.8
Queens,ELMHURST,2003-03-31,100.45
Queens,ELMHURST,2003-04-30,102.17
Queens,ELMHURST,2003-05-31,110.46
Queens,ELMHURST,2003-06-30,92.62
Queens,ELMHURST,2003-07-31,102.54
Queens,ELMHURST,2003-08-31,108.28
Queens,ELMHURST,2003-09-30,112.2
Queens,ELMHURST,2003-10-31,106.26
Queens,ELMHURST,2003-11-30,111.91
Queens,ELMHURST,2003-12-31,102.3
Queens,ELMHURST,2004-01-31,91.51
Queens,ELMHURST,2004-02-29,106.02
Queens,ELMHURST,2004-03-31,112.22
Queens,ELMHURST,2004-04-30,112.58
Queens,ELMHURST,2004-05-31,117.21
Queens,ELMHURST,2004-06-30,112.49
Queens,ELMHURST,2004-07-31,120.91
Queens,ELMHURST,2004-08-31,125.57
Queens,ELMHURST,2004-09-30,125.75
Queens,ELMHURST,2004-10-31,133.17
Queens,ELMHURST,2004-11-30,132.41
Queens,ELMHURST,2004-12-31,150.64
Queens,ELMHURST,2005-01-31,126.97
Queens,ELMHURST,2005-02-28,115.59
Queens,ELMHURST,2005-03-31,123.46
Queens,ELMHURST,2005-04-30,143.45
Queens,ELMHURST,2005-05-31,136.6
Queens,ELMHURST,2005-06-30,139.46
Queens,ELMHURST,2005-07-31,155.56
Queens,ELMHURST,2005-08-31,148.32
Queens,ELMHURST,2005-09-30,146.23
Queens,ELMHURST,2005-10-31,155.36
Queens,ELMHURST,2005-11-30,145.71
Queens,ELMHURST,2005-12-31,148.29
Queens,ELMHURST,2006-01-31,160.75
Queens,ELMHURST,2006-02-28,126.29
Queens,ELMHURST,2006-03-31,157.64
Queens,ELMHURST,2006-04-30,154.57
Queens,ELMHURST,2006-05-31,148.25
Queens,ELMHURST,2006-06-30,163.35
Queens,ELMHURST,2006-07-31,162.23
Queens,ELMHURST,2006-08-31,158.1
Queens,ELMHURST,2006-09-30,162.07
Queens,ELMHURST,2006-10-31,150.67
Queens,ELMHURST,2006-11-30,176.34
Queens,ELMHURST,2006-12-31,142.5
Queens,ELMHURST,2007-01-31,174.55
Queens,ELMHURST,2007-02-28,154.37
Queens,ELMHURST,2007-03-31,181.86
Queens,ELMHURST,2007-04-30,155.88
Queens,ELMHURST,2007-05-31,171.14
Queens,ELMHURST,2007-06-30,201.96
Queens,ELMHURST,2007-07-31,168.26
Queens,ELMHURST,2007-08-31,172.91
Queens,ELMHURST,2007-09-30,160.01
Queens,ELMHURST,2007-10-31,165.77
Queens,ELMHURST,2007-11-30,161.74
Queens,ELMHURST,2007-12-31,144.49
Queens,ELMHURST,2008-01-31,141.4
Queens,ELMHURST,2008-02-29,181.64
Queens,ELMHURST,2008-03-31,158.13
Queens,ELMHURST,2008-04-30,170.74
Queens,ELMHURST,2008-05-31,136.81
Queens,ELMHURST,2008-06-30,147.88
Queens,ELMHURST,2008-07-31,141.18
Queens,ELMHURST,2008-08-31,148.56
Queens,ELMHURST,2008-09-30,160.52
Queens,ELMHURST,2008-10-31,168.88
Queens,ELMHURST,2008-11-30,167.92
Queens,ELMHURST,2008-12-31,138.08
Queens,ELMHURST,2009-01-31,75.53
Queens,ELMHURST,2009-02-28,159.79
Queens,ELMHURST,2009-03-31,146.78
Queens,ELMHURST,2009-05-31,149.07
Queens,ELMHURST,2009-06-30,127.53
Queens,ELMHURST,2009-07-31,141.58
Queens,ELMHURST,2009-08-31,152.05
Queens,ELMHURST,2009-09-30,166.65
Queens,ELMHURST,2009-10-31,130.36
Queens,ELMHURST,2009-11-30,153.06
Queens,ELMHURST,2009-12-31,150.27
Queens,ELMHURST,2010-01-31,156.29
Queens,ELMHURST,2010-02-28,141.41
Queens,ELMHURST,2010-03-31,120.76
Queens,ELMHURST,2010-04-30,143.16
Queens,ELMHURST,2010-05-31,146.39
Queens,ELMHURST,2010-06-30,164.59
Queens,ELMHURST,2010-07-31,146.96
Queens,ELMHURST,2010-08-31,132.06
Queens,ELMHURST,2010-09-30,168.26
Queens,ELMHURST,2010-10-31,146.45
Queens,ELMHURST,2010-11-30,112.87
Queens,ELMHURST,2010-12-31,144.81
Queens,ELMHURST,2011-01-31,151.49
Queens,ELMHURST,2011-02-28,118.76
Queens,ELMHURST,2011-03-31,140.7
Queens,ELMHURST,2011-04-30,142.3
Queens,ELMHURST,2011-05-31,139.16
Queens,ELMHURST,2011-06-30,218.9
Queens,ELMHURST,2011-07-31,166.27
Queens,ELMHURST,2011-08-31,132.71
Queens,ELMHURST,2011-09-30,129.84
Queens,ELMHURST,2011-10-31,117.2
Queens,ELMHURST,2011-11-30,154.83
Queens,ELMHURST,2011-12-31,132.36
Queens,ELMHURST,2012-01-31,128.85
Queens,ELMHURST,2012-02-29,140.89
Queens,ELMHURST,2012-03-31,136.82
Queens,ELMHURST,2012-04-30,152.95
Queens,ELMHURST,2012-05-31,140.36
Queens,ELMHURST,2012-06-30,145.72
Queens,ELMHURST,2012-07-31,148.62
Queens,ELMHURST,2012-08-31,159.57
Queens,ELMHURST,2012-09-30,143.86
Queens,ELMHURST,2012-10-31,131.8
Queens,ELMHURST,2012-11-30,152.75
Queens,ELMHURST,2012-12-31,161.43
Queens,ELMHURST,2013-01-31,168.79
Queens,ELMHURST,2013-02-28,164.62
Queens,ELMHURST,2013-03-31,139.27
Queens,ELMHURST,2013-04-30,178.47
Queens,ELMHURST,2013-05-31,150.1
Queens,ELMHURST,2013-06-30,168.18
Queens,ELMHURST,2013-07-31,156.7
Queens,ELMHURST,2013-08-31,171.95
Queens,ELMHURST,2013-09-30,160.47
Queens,ELMHURST,2013-10-31,162.27
Queens,ELMHURST,2013-11-30,174.56
Queens,ELMHURST,2013-12-31,157.99
Queens,ELMHURST,2014-01-31,146.85
Queens,ELMHURST,2014-02-28,170.63
Queens,ELMHURST,2014-03-31,147.53
Queens,ELMHURST,2014-04-30,150.48
Queens,ELMHURST,2014-05-31,148.68
Queens,ELMHURST,2014-06-30,165.31
Queens,ELMHURST,2014-07-31,160.75
Queens,ELMHURST,2014-08-31,190.69
Queens,ELMHURST,2014-09-30,179.72
Queens,ELMHURST,2014-10-31,154.78
Queens,ELMHURST,2014-11-30,187.36
Queens,ELMHURST,2014-12-31,168.64
Queens,ELMHURST,2015-01-31,212.42
Queens,ELMHURST,2015-02-28,164.03
Queens,ELMHURST,2015-03-31,179.42
Queens,ELMHURST,2015-04-30,178.49
Queens,ELMHURST,2015-05-31,204.45
Queens,ELMHURST,2015-06-30,151.95
Queens,ELMHURST,2015-07-31,196.72
Queens,ELMHURST,2015-08-31,195.93
Queens,ELMHURST,2015-09-30,179.14
Queens,ELMHURST,2015-10-31,195.98
Queens,ELMHURST,2015-11-30,188.57
Queens,ELMHURST,2015-12-31,193.91
Queens,ELMHURST,2016-01-31,198.08
Queens,ELMHURST,2016-02-29,181.44
Queens,ELMHURST,2016-03-31,187.46
Queens,ELMHURST,2016-04-30,210.52
Queens,ELMHURST,2016-05-31,194.11
Queens,ELMHURST,2016-06-30,201.1
Queens,ELMHURST,2016-07-31,221.78
Queens,ELMHURST,2016-08-31,195.43
Queens,ELMHURST,2016-09-30,212.76
Queens,ELMHURST,2016-10-31,192.68
Queens,ELMHURST,2016-11-30,211.9
Queens,ELMHURST,2016-12-31,234.76
Queens,ELMHURST,2017-01-31,210.31
Queens,ELMHURST,2017-02-28,217.7
Queens,ELMHURST,2017-03-31,211.43
Queens,ELMHURST,2017-04-30,174.08
Queens,ELMHURST,2017-05-31,206.44
Queens,ELMHURST,2017-06-30,212.34
Queens,ELMHURST,2017-07-31,216.71
Queens,ELMHURST,2017-08-31,234.88
Queens,ELMHURST,2017-09-30,225.47
Queens,ELMHURST,2017-10-31,218.3
Queens,ELMHURST,2017-11-30,211.58
Queens,ELMHURST,2017-12-31,194.68
Queens,ELMHURST,2018-01-31,242.26
Queens,ELMHURST,2018-02-28,186.67
Queens,ELMHURST,2018-03-31,198.68
Queens,ELMHURST,2018-04-30,176.03
Queens,ELMHURST,2018-06-30,237.75
Queens,ELMHURST,2018-07-31,170.63
Queens,ELMHURST,2018-08-31,232.23
Queens,ELMHURST,2018-09-30,223.51
Queens,ELMHURST,2018-10-31,191.63
Queens,ELMHURST,2018-11-30,210.35
Queens,ELMHURST,2018-12-31,227.29
Queens,ELMHURST,2019-01-31,236.81
Queens,ELMHURST,2019-02-28,196.52
Queens,ELMHURST,2019-03-31,235.31
Queens,ELMHURST,2019-04-30,232.69
Queens,ELMHURST,2019-05-31,225.32
Queens,ELMHURST,2019-06-30,259.08
Queens,ELMHURST,2019-07-31,232.13
Queens,ELMHURST,2019-08-31,244.44
Queens,ELMHURST,2019-09-30,255.14
Queens,ELMHURST,2019-11-30,239.53
Queens,ELMHURST,2019-12-31,234.6
Queens,ELMHURST,2020-01-31,251.52
Queens,ELMHURST,2020-02-29,243.21
Queens,ELMHURST,2020-03-31,286.29
Queens,ELMHURST,2020-04-30,249.57
Queens,ELMHURST,2020-05-31,303.02
Queens,ELMHURST,2020-06-30,268.43
Queens,ELMHURST,2020-07-31,272.99
Queens,ELMHURST,2020-08-31,243.1
Queens,ELMHURST,2020-09-30,252.52
Queens,ELMHURST,2020-10-31,236.13
Queens,ELMHURST,2020-11-30,280.56
Queens,ELMHURST,2020-12-31,265.93
Queens,ELMHURST,2021-01-31,164.87
Queens,ELMHURST,2021-02-28,226.27
Queens,ELMHURST,2021-03-31,225.61
Queens,ELMHURST,2021-04-30,211.06
Queens,ELMHURST,2021-05-31,261.97
Queens,ELMHURST,2021-06-30,262.9
Queens,ELMHURST,2021-07-31,254.67
Queens,ELMHURST,2021-08-31,242.03
Queens,ELMHURST,2021-09-30,243.66
Queens,ELMHURST,2021-10-31,226.94
Queens,ELMHURST,2021-11-30,249.29
Queens,ELMHURST,2021-12-31,349.04
Queens,ELMHURST,2022-01-31,246.09
Queens,ELMHURST,2022-02-28,250.22
Queens,ELMHURST,2022-03-31,276.19
Queens,ELMHURST,2022-04-30,272.93
Queens,ELMHURST,2022-05-31,255.69
Queens,ELMHURST,2022-06-30,272.84
Queens,ELMHURST,2022-07-31,257.71
Queens,ELMHURST,2022-08-31,277.38
Queens,ELMHURST,2022-09-30,237.26
Queens,ELMHURST,2022-10-31,319.39
Queens,ELMHURST,2022-11-30,218.4
Queens,ELMHURST,2022-12-31,207.72
Queens,ELMHURST,2023-01-31,275.52
Queens,ELMHURST,2023-02-28,216.79
Queens,ELMHURST,2023-04-30,305.93
Queens,ELMHURST,2023-05-31,301.28
Queens,ELMHURST,2023-06-30,293.93
Queens,ELMHURST,2023-07-31,225.97
Queens,ELMHURST,2023-08-31,325.93
Queens,ELMHURST,2023-09-30,238.0
Queens,ELMHURST,2023-10-31,242.85
Queens,SUNNYSIDE,2018-01-31,100.0
Queens,SUNNYSIDE,2018-02-28,112.68
Queens,SUNNYSIDE,2018-03-31,78.46
